TotalRevenue,TotalOrders,FirstPurchase,LastPurchase,RetentionPeriodDays,AverageOrderValue,RevenueSegment,RegionSegment,RetentionPeriodYears,PurchaseFrequency,CLTV
81.36,1,2010-10-06 15:19:00,2010-10-06 15:19:00,0,81.36,Low,United Kingdom,0.0,0.0,0.0
242.06,11,2010-06-06 16:01:00,2010-06-06 16:01:00,0,22.005454545454544,Medium,United Kingdom,0.0,0.0,0.0
400.8,13,2010-02-26 09:47:00,2010-03-02 13:50:00,4,30.83076923076923,Medium,United Kingdom,0.010958904109589041,1186.25,401.0
360.61,36,2009-12-14 17:34:00,2009-12-14 17:34:00,0,10.016944444444444,Medium,United Kingdom,0.0,0.0,0.0
552.4,41,2010-05-12 12:32:00,2010-05-12 12:32:00,0,13.473170731707317,High,United Kingdom,0.0,0.0,0.0
5416.349999999999,172,2009-12-03 13:22:00,2010-12-09 15:35:00,371,31.490406976744183,VIP,United Kingdom,1.0164383561643835,169.21832884097037,5417.0
1367.6,21,2009-12-05 10:27:00,2010-11-17 14:23:00,347,65.12380952380951,VIP,United Kingdom,0.9506849315068493,22.089337175792508,1368.0
2703.03,464,2009-12-02 11:52:00,2010-12-06 12:55:00,369,5.825495689655173,VIP,United Kingdom,1.010958904109589,458.970189701897,2704.0
935.62,69,2010-03-03 12:27:00,2010-06-15 13:06:00,104,13.559710144927536,High,United Kingdom,0.28493150684931506,242.16346153846155,936.0
1182.22,48,2010-04-29 20:05:00,2010-09-23 20:01:00,146,24.629583333333333,VIP,United Kingdom,0.4,120.0,1183.0
189.0,9,2010-10-03 10:27:00,2010-10-03 10:27:00,0,21.0,Medium,United Kingdom,0.0,0.0,0.0
800.18,49,2010-01-11 15:09:00,2010-10-18 15:37:00,280,16.33020408163265,High,United Kingdom,0.7671232876712328,63.875,801.0
1152.87,33,2010-03-08 13:37:00,2010-12-01 15:46:00,268,34.93545454545454,VIP,United Kingdom,0.7342465753424657,44.94402985074627,1153.0
54.15,4,2010-10-18 15:22:00,2010-12-05 12:47:00,47,13.5375,Low,United Kingdom,0.12876712328767123,31.06382978723404,55.0
433.07,30,2009-12-10 12:10:00,2010-09-19 14:11:00,283,14.435666666666666,Medium,United Kingdom,0.7753424657534247,38.69257950530035,434.0
1593.83,95,2009-12-18 14:28:00,2010-05-07 15:33:00,140,16.777157894736842,VIP,United Kingdom,0.3835616438356164,247.67857142857144,1594.0
1421.3,27,2010-02-14 10:19:00,2010-11-22 10:46:00,281,52.64074074074074,VIP,United Kingdom,0.7698630136986301,35.0711743772242,1422.0
2393.5,28,2010-05-07 14:52:00,2010-11-26 15:17:00,203,85.48214285714286,VIP,United Kingdom,0.5561643835616439,50.34482758620689,2394.0
2984.32,237,2009-12-10 15:36:00,2010-06-10 12:16:00,181,12.592067510548524,VIP,United Kingdom,0.4958904109589041,477.9281767955801,2985.0
302.65000000000003,12,2010-11-07 12:55:00,2010-11-07 12:55:00,0,25.220833333333335,Medium,United Kingdom,0.0,0.0,0.0
530.9,28,2010-07-14 12:55:00,2010-10-26 14:00:00,104,18.960714285714285,High,United Kingdom,0.28493150684931506,98.26923076923077,531.0
180.06,5,2009-12-03 10:37:00,2010-04-27 14:11:00,145,36.012,Medium,United Kingdom,0.3972602739726027,12.586206896551724,181.0
176.9,12,2010-11-21 14:26:00,2010-11-21 14:26:00,0,14.741666666666667,Medium,United Kingdom,0.0,0.0,0.0
630.77,41,2010-10-20 16:04:00,2010-10-20 16:04:00,0,15.384634146341464,High,United Kingdom,0.0,0.0,0.0
1954.99,44,2010-04-14 12:56:00,2010-04-14 12:56:00,0,44.43159090909091,VIP,United Kingdom,0.0,0.0,0.0
13.52,1,2010-06-07 15:08:00,2010-06-07 15:08:00,0,13.52,Low,United Kingdom,0.0,0.0,0.0
583.71,57,2010-04-18 14:25:00,2010-11-07 12:56:00,202,10.240526315789474,High,United Kingdom,0.5534246575342465,102.9950495049505,584.0
858.47,97,2009-12-09 15:20:00,2010-11-29 15:06:00,354,8.85020618556701,High,United Kingdom,0.9698630136986301,100.01412429378531,859.0
11013.82,143,2009-12-07 12:25:00,2010-11-30 10:48:00,357,77.01972027972027,VIP,United Kingdom,0.9780821917808219,146.2044817927171,11014.0
488.24,31,2010-10-06 14:52:00,2010-11-28 13:09:00,52,15.749677419354839,Medium,United Kingdom,0.14246575342465753,217.59615384615384,489.0
1264.05,63,2010-03-29 13:46:00,2010-09-21 13:40:00,175,20.064285714285713,VIP,United Kingdom,0.4794520547945205,131.4,1265.0
1188.33,77,2009-12-08 08:48:00,2010-10-04 09:14:00,300,15.432857142857141,VIP,United Kingdom,0.821917808219178,93.68333333333334,1189.0
1146.33,58,2010-01-18 13:55:00,2010-09-28 16:50:00,253,19.764310344827585,VIP,United Kingdom,0.6931506849315069,83.67588932806323,1147.0
4287.5,241,2010-03-04 10:23:00,2010-11-29 13:00:00,270,17.79045643153527,VIP,United Kingdom,0.7397260273972602,325.7962962962963,4288.0
1462.95,41,2010-01-26 14:54:00,2010-11-29 17:20:00,307,35.68170731707317,VIP,United Kingdom,0.8410958904109589,48.74592833876222,1463.0
465.6,113,2010-03-21 14:55:00,2010-09-19 15:09:00,182,4.120353982300885,Medium,United Kingdom,0.4986301369863014,226.62087912087912,466.0
232.85,26,2010-09-20 12:21:00,2010-09-20 12:21:00,0,8.955769230769231,Medium,United Kingdom,0.0,0.0,0.0
128.60000000000002,8,2009-12-01 12:55:00,2009-12-01 12:55:00,0,16.075000000000003,Medium,United Kingdom,0.0,0.0,0.0
294.74,50,2010-04-22 19:21:00,2010-04-22 19:21:00,0,5.8948,Medium,United Kingdom,0.0,0.0,0.0
2506.54,324,2010-01-26 14:43:00,2010-12-05 12:35:00,312,7.736234567901234,VIP,United Kingdom,0.8547945205479452,379.03846153846155,2507.0
645.8100000000001,90,2010-09-26 11:57:00,2010-12-09 12:37:00,74,7.175666666666667,High,United Kingdom,0.20273972602739726,443.9189189189189,646.0
2177.39,127,2009-12-01 12:36:00,2010-10-28 15:59:00,331,17.144803149606297,VIP,United Kingdom,0.9068493150684932,140.0453172205438,2178.0
194.7,12,2010-03-12 11:40:00,2010-03-12 11:41:00,0,16.224999999999998,Medium,United Kingdom,0.0,0.0,0.0
228.34,18,2009-12-13 13:24:00,2009-12-13 13:24:00,0,12.685555555555556,Medium,United Kingdom,0.0,0.0,0.0
454.54,13,2009-12-08 12:03:00,2009-12-15 08:39:00,6,34.964615384615385,Medium,United Kingdom,0.01643835616438356,790.8333333333334,455.0
4601.69,724,2010-03-28 14:26:00,2010-12-06 13:58:00,252,6.35592541436464,VIP,United Kingdom,0.6904109589041096,1048.6507936507935,4602.0
3084.58,152,2009-12-03 12:27:00,2010-12-01 16:49:00,363,20.29328947368421,VIP,United Kingdom,0.9945205479452055,152.8374655647383,3085.0
133.18,41,2010-10-25 15:57:00,2010-10-25 15:57:00,0,3.2482926829268295,Medium,United Kingdom,0.0,0.0,0.0
1364.68,71,2010-01-24 13:05:00,2010-11-23 11:47:00,302,19.220845070422538,VIP,United Kingdom,0.8273972602739726,85.81125827814569,1365.0
273.35,21,2010-03-24 16:33:00,2010-03-24 16:33:00,0,13.016666666666667,Medium,United Kingdom,0.0,0.0,0.0
203.05,4,2010-05-26 12:04:00,2010-05-26 12:04:00,0,50.7625,Medium,United Kingdom,0.0,0.0,0.0
1402.51,122,2009-12-14 11:24:00,2010-10-06 13:24:00,296,11.495983606557377,VIP,United Kingdom,0.810958904109589,150.4391891891892,1403.0
401.66999999999996,25,2009-12-04 12:12:00,2010-11-12 10:51:00,342,16.066799999999997,Medium,United Kingdom,0.936986301369863,26.6812865497076,402.0
306.0,1,2010-05-10 16:36:00,2010-05-10 16:36:00,0,306.0,Medium,United Kingdom,0.0,0.0,0.0
669.91,25,2010-07-01 16:03:00,2010-11-25 17:55:00,147,26.7964,High,United Kingdom,0.40273972602739727,62.074829931972786,670.0
660.48,144,2010-02-22 13:19:00,2010-11-09 12:44:00,259,4.586666666666667,High,United Kingdom,0.7095890410958904,202.93436293436295,661.0
2728.18,89,2009-12-15 11:25:00,2010-11-10 09:19:00,329,30.65370786516854,VIP,United Kingdom,0.9013698630136986,98.73860182370821,2729.0
2644.01,63,2010-02-09 11:46:00,2010-10-26 08:41:00,258,41.9684126984127,VIP,United Kingdom,0.7068493150684931,89.12790697674419,2645.0
2253.22,132,2010-11-08 14:20:00,2010-11-08 14:20:00,0,17.06984848484848,VIP,United Kingdom,0.0,0.0,0.0
6285.27,801,2009-12-06 12:16:00,2010-11-28 11:49:00,356,7.846779026217229,VIP,United Kingdom,0.9753424657534246,821.25,6286.0
221.53,12,2009-12-02 10:41:00,2009-12-02 10:41:00,0,18.460833333333333,Medium,United Kingdom,0.0,0.0,0.0
128.45,4,2010-11-18 15:33:00,2010-11-18 15:33:00,0,32.1125,Medium,United Kingdom,0.0,0.0,0.0
1105.53,29,2010-07-19 16:02:00,2010-11-30 10:49:00,133,38.12172413793103,VIP,United Kingdom,0.3643835616438356,79.58646616541354,1106.0
3961.44,273,2009-12-16 15:45:00,2010-12-07 09:55:00,355,14.510769230769231,VIP,United Kingdom,0.9726027397260274,280.6901408450704,3962.0
3737.38,268,2010-02-02 16:42:00,2010-09-28 14:27:00,237,13.94544776119403,VIP,United Kingdom,0.6493150684931507,412.74261603375527,3738.0
235.88,13,2010-04-26 10:22:00,2010-04-26 10:22:00,0,18.144615384615385,Medium,United Kingdom,0.0,0.0,0.0
100.2,4,2010-10-12 10:48:00,2010-10-12 10:48:00,0,25.05,Medium,United Kingdom,0.0,0.0,0.0
1248.09,63,2009-12-15 12:32:00,2010-10-05 09:45:00,293,19.81095238095238,VIP,United Kingdom,0.8027397260273973,78.48122866894198,1249.0
2675.8,157,2010-06-02 14:48:00,2010-11-21 12:59:00,171,17.04331210191083,VIP,United Kingdom,0.4684931506849315,335.1169590643275,2676.0
363.66,96,2010-10-05 14:09:00,2010-12-09 14:55:00,65,3.7881250000000004,Medium,Spain,0.1780821917808219,539.0769230769231,364.0
591.0699999999999,18,2010-06-17 10:30:00,2010-11-23 12:13:00,159,32.837222222222216,High,United Kingdom,0.43561643835616437,41.320754716981135,592.0
582.17,40,2010-06-24 16:25:00,2010-06-24 16:25:00,0,14.55425,High,United Kingdom,0.0,0.0,0.0
885.3199999999999,31,2010-06-07 15:12:00,2010-11-10 10:15:00,155,28.55870967741935,High,United Kingdom,0.4246575342465753,73.0,886.0
424.3,32,2009-12-17 14:08:00,2009-12-17 14:08:00,0,13.259375,Medium,United Kingdom,0.0,0.0,0.0
474.03,19,2010-10-12 12:21:00,2010-10-12 12:21:00,0,24.948947368421052,Medium,United Kingdom,0.0,0.0,0.0
481.58,51,2010-11-15 14:11:00,2010-11-15 14:11:00,0,9.442745098039216,Medium,United Kingdom,0.0,0.0,0.0
5255.24,254,2010-01-31 15:47:00,2010-11-07 13:50:00,279,20.689921259842517,VIP,United Kingdom,0.7643835616438356,332.2939068100359,5256.0
174.95,9,2010-02-14 12:22:00,2010-02-14 12:22:00,0,19.438888888888886,Medium,United Kingdom,0.0,0.0,0.0
410.42,23,2010-07-30 12:42:00,2010-10-29 15:56:00,91,17.844347826086956,Medium,United Kingdom,0.2493150684931507,92.25274725274726,411.0
336.59999999999997,37,2010-04-08 13:32:00,2010-07-07 12:21:00,89,9.097297297297297,Medium,United Kingdom,0.24383561643835616,151.74157303370788,337.0
227.97,19,2010-10-10 15:21:00,2010-10-10 15:21:00,0,11.99842105263158,Medium,United Kingdom,0.0,0.0,0.0
197.57,47,2010-07-25 11:14:00,2010-07-25 11:14:00,0,4.203617021276596,Medium,United Kingdom,0.0,0.0,0.0
2305.59,158,2010-01-11 10:14:00,2010-05-14 13:59:00,123,14.592341772151899,VIP,United Kingdom,0.336986301369863,468.8617886178862,2306.0
1923.99,81,2009-12-05 12:13:00,2010-06-09 11:10:00,185,23.752962962962965,VIP,United Kingdom,0.5068493150684932,159.8108108108108,1924.0
389.78,47,2010-03-01 16:29:00,2010-03-01 16:29:00,0,8.293191489361702,Medium,United Kingdom,0.0,0.0,0.0
314.74,12,2010-11-02 11:47:00,2010-11-02 11:47:00,0,26.228333333333335,Medium,United Kingdom,0.0,0.0,0.0
432.18,23,2010-07-28 09:34:00,2010-11-16 14:38:00,111,18.790434782608695,Medium,United Kingdom,0.3041095890410959,75.63063063063062,433.0
631.87,34,2010-05-16 11:52:00,2010-09-26 12:06:00,133,18.584411764705884,High,United Kingdom,0.3643835616438356,93.30827067669173,632.0
1026.98,197,2010-08-31 13:41:00,2010-11-23 10:27:00,83,5.213096446700508,VIP,United Kingdom,0.2273972602739726,866.3253012048192,1027.0
1155.0300000000002,37,2009-12-04 15:18:00,2010-10-07 09:54:00,306,31.217027027027033,VIP,United Kingdom,0.8383561643835616,44.13398692810458,1156.0
31.85,2,2010-07-07 13:46:00,2010-07-07 13:46:00,0,15.925,Low,United Kingdom,0.0,0.0,0.0
1220.9099999999999,71,2010-08-08 13:49:00,2010-09-13 16:31:00,36,17.195915492957745,VIP,United Kingdom,0.09863013698630137,719.8611111111111,1221.0
9730.09,29,2010-03-21 12:31:00,2010-08-22 13:58:00,154,335.5203448275862,VIP,United Kingdom,0.42191780821917807,68.73376623376623,9731.0
212.1,13,2010-09-23 18:32:00,2010-09-23 18:32:00,0,16.315384615384616,Medium,United Kingdom,0.0,0.0,0.0
798.03,100,2010-05-09 16:03:00,2010-12-03 09:31:00,207,7.9803,High,United Kingdom,0.5671232876712329,176.32850241545893,799.0
231.68,14,2010-02-15 13:13:00,2010-02-15 13:13:00,0,16.548571428571428,Medium,United Kingdom,0.0,0.0,0.0
1099.81,167,2010-01-31 12:27:00,2010-10-19 14:51:00,261,6.585688622754491,VIP,United Kingdom,0.7150684931506849,233.544061302682,1100.0
4036.77,232,2010-02-04 14:19:00,2010-11-15 13:15:00,283,17.399870689655174,VIP,United Kingdom,0.7753424657534247,299.22261484098937,4037.0
8915.99,331,2010-01-11 11:31:00,2010-11-15 12:19:00,308,26.936525679758308,VIP,United Kingdom,0.8438356164383561,392.25649350649354,8916.0
727.58,162,2010-01-24 14:19:00,2010-10-17 14:54:00,266,4.491234567901235,High,United Kingdom,0.7287671232876712,222.29323308270676,728.0
696.25,74,2010-01-24 15:23:00,2010-10-31 14:52:00,279,9.408783783783784,High,United Kingdom,0.7643835616438356,96.81003584229391,697.0
880.97,112,2010-07-12 13:26:00,2010-10-18 15:27:00,98,7.865803571428572,High,United Kingdom,0.2684931506849315,417.1428571428571,881.0
3120.91,180,2010-02-19 12:07:00,2010-07-15 09:02:00,145,17.33838888888889,VIP,United Kingdom,0.3972602739726027,453.1034482758621,3121.0
5102.86,266,2010-02-02 09:39:00,2010-09-30 10:24:00,240,19.183684210526316,VIP,United Kingdom,0.6575342465753424,404.5416666666667,5103.0
1485.36,55,2010-01-11 09:38:00,2010-09-13 10:30:00,245,27.006545454545453,VIP,United Kingdom,0.6712328767123288,81.93877551020408,1486.0
143.10000000000002,6,2010-09-14 14:56:00,2010-09-14 14:56:00,0,23.850000000000005,Medium,United Kingdom,0.0,0.0,0.0
1357.95,92,2009-12-06 10:51:00,2010-11-28 11:27:00,357,14.760326086956523,VIP,United Kingdom,0.9780821917808219,94.06162464985995,1358.0
231.90000000000003,4,2009-12-04 14:56:00,2009-12-04 14:56:00,0,57.97500000000001,Medium,United Kingdom,0.0,0.0,0.0
327.0,2,2010-10-10 12:40:00,2010-10-10 12:40:00,0,163.5,Medium,United Kingdom,0.0,0.0,0.0
640.76,53,2009-12-03 11:34:00,2010-06-30 09:24:00,208,12.089811320754716,High,United Kingdom,0.5698630136986301,93.0048076923077,641.0
591.87,39,2010-08-05 11:30:00,2010-08-05 11:30:00,0,15.176153846153847,High,United Kingdom,0.0,0.0,0.0
4832.9,128,2009-12-04 13:00:00,2010-08-16 13:22:00,255,37.75703125,VIP,United Kingdom,0.6986301369863014,183.2156862745098,4833.0
713.03,46,2010-03-07 15:50:00,2010-06-10 10:38:00,94,15.500652173913043,High,United Kingdom,0.25753424657534246,178.61702127659575,714.0
560.71,29,2010-03-04 14:53:00,2010-08-19 11:48:00,167,19.3348275862069,High,United Kingdom,0.4575342465753425,63.38323353293413,561.0
6691.13,422,2009-12-04 10:57:00,2010-11-30 17:43:00,361,15.855758293838862,VIP,United Kingdom,0.989041095890411,426.6759002770083,6692.0
856.01,52,2010-09-21 16:44:00,2010-09-21 16:44:00,0,16.46173076923077,High,United Kingdom,0.0,0.0,0.0
406.68,25,2010-02-02 10:39:00,2010-09-20 10:08:00,229,16.2672,Medium,United Kingdom,0.6273972602739726,39.8471615720524,407.0
1635.64,90,2009-12-11 09:18:00,2010-11-23 13:35:00,347,18.17377777777778,VIP,United Kingdom,0.9506849315068493,94.6685878962536,1636.0
867.11,79,2010-09-20 14:02:00,2010-11-25 10:05:00,65,10.97607594936709,High,United Kingdom,0.1780821917808219,443.61538461538464,868.0
400.2,21,2010-07-29 12:33:00,2010-07-29 12:33:00,0,19.057142857142857,Medium,United Kingdom,0.0,0.0,0.0
320.95,21,2010-05-10 13:00:00,2010-05-10 13:00:00,0,15.283333333333333,Medium,United Kingdom,0.0,0.0,0.0
178.68,10,2010-11-15 16:23:00,2010-11-30 15:55:00,14,17.868000000000002,Medium,United Kingdom,0.038356164383561646,260.7142857142857,179.0
159.68,9,2010-02-16 12:02:00,2010-02-16 12:02:00,0,17.742222222222225,Medium,United Kingdom,0.0,0.0,0.0
638.81,24,2009-12-13 11:46:00,2010-10-05 12:02:00,296,26.61708333333333,High,United Kingdom,0.810958904109589,29.594594594594593,639.0
596.1899999999999,27,2010-01-31 15:49:00,2010-07-01 12:11:00,150,22.08111111111111,High,United Kingdom,0.410958904109589,65.7,597.0
119.5,29,2010-07-22 14:53:00,2010-07-22 14:53:00,0,4.120689655172414,Medium,United Kingdom,0.0,0.0,0.0
432.96,31,2009-12-08 16:20:00,2009-12-08 16:20:00,0,13.966451612903224,Medium,United Kingdom,0.0,0.0,0.0
795.47,78,2010-05-26 11:22:00,2010-11-22 15:52:00,180,10.198333333333334,High,United Kingdom,0.4931506849315068,158.16666666666669,796.0
1452.8,275,2010-01-21 17:43:00,2010-10-13 16:58:00,264,5.282909090909091,VIP,United Kingdom,0.7232876712328767,380.2083333333333,1453.0
225.45000000000002,7,2010-04-23 11:21:00,2010-12-01 12:38:00,222,32.20714285714286,Medium,United Kingdom,0.6082191780821918,11.509009009009008,226.0
321.3,6,2009-12-21 15:22:00,2010-10-13 10:09:00,295,53.550000000000004,Medium,United Kingdom,0.8082191780821918,7.423728813559322,322.0
198.41000000000003,14,2009-12-09 14:17:00,2010-05-19 14:24:00,161,14.172142857142859,Medium,United Kingdom,0.4410958904109589,31.739130434782606,199.0
229.46,44,2010-04-20 13:49:00,2010-04-27 12:15:00,6,5.215,Medium,United Kingdom,0.01643835616438356,2676.666666666667,230.0
263.76,13,2010-07-01 14:38:00,2010-07-01 14:38:00,0,20.28923076923077,Medium,United Kingdom,0.0,0.0,0.0
2118.7000000000003,88,2009-12-08 19:16:00,2010-09-19 12:05:00,284,24.076136363636365,VIP,United Kingdom,0.7780821917808219,113.09859154929578,2119.0
569.88,60,2009-12-02 11:45:00,2010-05-27 20:11:00,176,9.498,High,United Kingdom,0.4821917808219178,124.43181818181817,570.0
1281.83,171,2010-03-05 13:21:00,2010-11-01 14:22:00,241,7.496081871345029,VIP,United Kingdom,0.6602739726027397,258.9834024896266,1282.0
2726.77,333,2009-12-01 16:34:00,2010-12-06 14:46:00,369,8.188498498498499,VIP,United Kingdom,1.010958904109589,329.39024390243907,2727.0
75.28,20,2010-06-21 16:07:00,2010-06-21 16:07:00,0,3.7640000000000002,Low,United Kingdom,0.0,0.0,0.0
610.74,12,2009-12-02 10:02:00,2010-11-18 16:57:00,351,50.895,High,United Kingdom,0.9616438356164384,12.478632478632479,611.0
549.88,32,2010-06-27 13:16:00,2010-06-27 13:16:00,0,17.18375,High,United Kingdom,0.0,0.0,0.0
562.98,31,2010-02-22 13:05:00,2010-02-22 13:05:00,0,18.160645161290322,High,United Kingdom,0.0,0.0,0.0
327.75,93,2010-10-08 11:31:00,2010-10-08 11:31:00,0,3.524193548387097,Medium,United Kingdom,0.0,0.0,0.0
521.66,77,2010-12-03 14:54:00,2010-12-09 13:34:00,5,6.774805194805195,High,United Kingdom,0.0136986301369863,5621.0,522.0
135.04000000000002,8,2010-05-06 13:53:00,2010-05-06 13:53:00,0,16.880000000000003,Medium,United Kingdom,0.0,0.0,0.0
356.71,25,2010-02-25 13:23:00,2010-11-17 13:04:00,264,14.2684,Medium,United Kingdom,0.7232876712328767,34.56439393939394,357.0
853.3199999999999,133,2010-02-10 12:26:00,2010-07-04 11:40:00,143,6.41593984962406,High,United Kingdom,0.3917808219178082,339.4755244755245,854.0
160.65,8,2010-10-15 11:25:00,2010-10-15 11:25:00,0,20.08125,Medium,United Kingdom,0.0,0.0,0.0
2004.01,113,2010-11-16 12:52:00,2010-11-16 13:07:00,0,17.734601769911503,VIP,United Kingdom,0.0,0.0,0.0
3940.13,120,2010-06-10 11:37:00,2010-11-30 17:58:00,173,32.83441666666667,VIP,United Kingdom,0.473972602739726,253.17919075144508,3941.0
615.27,22,2010-05-24 15:36:00,2010-10-19 16:11:00,148,27.96681818181818,High,United Kingdom,0.4054794520547945,54.25675675675676,616.0
292.62,60,2010-02-25 19:08:00,2010-02-25 19:08:00,0,4.877,Medium,United Kingdom,0.0,0.0,0.0
111.15,23,2010-11-09 12:50:00,2010-11-09 12:50:00,0,4.8326086956521745,Medium,United Kingdom,0.0,0.0,0.0
595.7,38,2009-12-03 11:10:00,2010-02-28 16:01:00,87,15.676315789473685,High,United Kingdom,0.23835616438356164,159.42528735632183,596.0
251.72,53,2010-11-12 12:15:00,2010-11-12 12:15:00,0,4.749433962264151,Medium,United Kingdom,0.0,0.0,0.0
1729.43,166,2009-12-13 13:17:00,2010-12-05 12:44:00,356,10.418253012048194,VIP,United Kingdom,0.9753424657534246,170.19662921348313,1730.0
567.5600000000001,25,2010-08-10 09:22:00,2010-09-07 15:46:00,28,22.7024,High,United Kingdom,0.07671232876712329,325.8928571428571,568.0
2401.07,124,2009-12-15 10:28:00,2010-12-08 13:03:00,358,19.363467741935484,VIP,United Kingdom,0.9808219178082191,126.4245810055866,2402.0
186.15,11,2010-09-01 13:39:00,2010-09-01 13:39:00,0,16.922727272727272,Medium,United Kingdom,0.0,0.0,0.0
63.6,13,2010-06-03 13:03:00,2010-06-03 13:03:00,0,4.892307692307693,Low,United Kingdom,0.0,0.0,0.0
96.6,18,2010-03-30 13:35:00,2010-03-30 13:35:00,0,5.366666666666666,Low,United Kingdom,0.0,0.0,0.0
2226.96,249,2010-01-25 16:12:00,2010-12-06 15:25:00,314,8.943614457831325,VIP,United Kingdom,0.8602739726027397,289.44267515923565,2227.0
144.9,25,2010-10-19 11:29:00,2010-10-19 11:29:00,0,5.796,Medium,United Kingdom,0.0,0.0,0.0
1269.76,205,2010-01-20 11:57:00,2010-10-18 11:25:00,270,6.193951219512195,VIP,United Kingdom,0.7397260273972602,277.1296296296296,1270.0
642.14,62,2010-04-11 15:34:00,2010-04-27 10:27:00,15,10.357096774193549,High,United Kingdom,0.0410958904109589,1508.6666666666667,643.0
1250.86,85,2010-01-10 15:24:00,2010-08-19 13:48:00,220,14.716,VIP,United Kingdom,0.6027397260273972,141.02272727272728,1251.0
433.99,51,2010-11-29 17:19:00,2010-12-06 14:08:00,6,8.509607843137255,Medium,United Kingdom,0.01643835616438356,3102.5000000000005,434.0
100.86,8,2010-07-26 13:30:00,2010-07-26 13:30:00,0,12.6075,Medium,United Kingdom,0.0,0.0,0.0
131.15,5,2010-05-07 11:38:00,2010-05-07 11:38:00,0,26.23,Medium,United Kingdom,0.0,0.0,0.0
501.97999999999996,38,2010-02-12 14:31:00,2010-09-21 10:10:00,220,13.209999999999999,High,United Kingdom,0.6027397260273972,63.04545454545455,502.0
1081.8600000000001,77,2010-01-15 15:05:00,2010-12-06 11:16:00,324,14.050129870129872,VIP,United Kingdom,0.8876712328767123,86.74382716049382,1082.0
1269.8899999999999,149,2010-03-12 11:54:00,2010-12-07 10:06:00,269,8.522751677852348,VIP,United Kingdom,0.736986301369863,202.17472118959108,1270.0
5750.08,148,2009-12-08 13:41:00,2010-05-25 11:07:00,167,38.85189189189189,VIP,United Kingdom,0.4575342465753425,323.47305389221555,5751.0
3940.08,670,2009-12-07 16:38:00,2010-11-15 15:03:00,342,5.880716417910448,VIP,United Kingdom,0.936986301369863,715.0584795321637,3941.0
369.98,33,2009-12-15 12:03:00,2010-09-17 13:20:00,276,11.211515151515153,Medium,United Kingdom,0.7561643835616438,43.641304347826086,370.0
1354.82,70,2010-06-04 17:01:00,2010-12-02 13:38:00,180,19.35457142857143,VIP,United Kingdom,0.4931506849315068,141.94444444444446,1355.0
1013.13,53,2010-03-07 13:00:00,2010-10-25 11:43:00,231,19.11566037735849,VIP,United Kingdom,0.6328767123287671,83.74458874458875,1014.0
679.44,60,2010-11-23 11:45:00,2010-11-29 11:51:00,6,11.324000000000002,High,United Kingdom,0.01643835616438356,3650.0000000000005,680.0
3982.66,644,2009-12-01 10:59:00,2010-12-03 15:10:00,367,6.184254658385093,VIP,United Kingdom,1.0054794520547945,640.4904632152588,3983.0
806.95,17,2010-07-01 10:53:00,2010-11-17 15:28:00,139,47.46764705882353,High,United Kingdom,0.38082191780821917,44.64028776978417,807.0
130.6,7,2010-04-22 15:44:00,2010-04-22 15:44:00,0,18.657142857142855,Medium,United Kingdom,0.0,0.0,0.0
2736.64,170,2010-02-15 14:47:00,2010-11-19 13:01:00,276,16.097882352941177,VIP,United Kingdom,0.7561643835616438,224.81884057971016,2737.0
1754.24,44,2010-01-24 10:27:00,2010-09-09 10:44:00,228,39.86909090909091,VIP,United Kingdom,0.6246575342465753,70.43859649122807,1755.0
11920.43,697,2009-12-01 15:36:00,2010-12-05 10:03:00,368,17.10248206599713,VIP,United Kingdom,1.0082191780821919,691.3179347826086,11921.0
871.14,89,2009-12-06 11:27:00,2010-11-21 13:53:00,350,9.78808988764045,High,United Kingdom,0.958904109589041,92.81428571428572,872.0
200.18,16,2010-01-19 15:39:00,2010-01-19 15:39:00,0,12.51125,Medium,United Kingdom,0.0,0.0,0.0
38.92,6,2009-12-01 17:45:00,2010-06-11 12:36:00,191,6.486666666666667,Low,United Kingdom,0.5232876712328767,11.465968586387435,39.0
181.89000000000001,35,2010-08-15 11:55:00,2010-08-15 11:55:00,0,5.1968571428571435,Medium,United Kingdom,0.0,0.0,0.0
68.03,27,2010-10-07 11:33:00,2010-10-07 11:33:00,0,2.51962962962963,Low,United Kingdom,0.0,0.0,0.0
529.15,41,2009-12-15 10:36:00,2010-11-22 10:42:00,342,12.90609756097561,High,United Kingdom,0.936986301369863,43.75730994152047,530.0
198.29,36,2010-11-03 14:00:00,2010-11-03 14:00:00,0,5.508055555555555,Medium,United Kingdom,0.0,0.0,0.0
490.21999999999997,108,2010-09-19 15:53:00,2010-11-14 14:56:00,55,4.539074074074073,Medium,United Kingdom,0.1506849315068493,716.7272727272727,491.0
258.93,15,2010-04-18 13:40:00,2010-08-15 13:19:00,118,17.262,Medium,United Kingdom,0.3232876712328767,46.398305084745765,259.0
189.78,14,2010-09-29 12:49:00,2010-09-29 12:51:00,0,13.555714285714286,Medium,United Kingdom,0.0,0.0,0.0
417.3,55,2010-02-12 15:51:00,2010-11-08 12:37:00,268,7.587272727272728,Medium,United Kingdom,0.7342465753424657,74.90671641791045,418.0
1239.11,196,2010-02-22 13:38:00,2010-12-06 12:55:00,286,6.321989795918367,VIP,United Kingdom,0.7835616438356164,250.13986013986013,1240.0
